+4429167194156,0
+4429192818940,0
+4429192816230,0
+4429199587967,0
+4429199589720,0
+4498430331295,0
+4498430337582,0
+4498468043959,0
+4498468044225,0
+4498488458080,0
+4498488451296,0
+4498420842719,0
+4498420842278,0
+4498467987650,0
+4498467985822,0
+4498467739080,0
+4498467737406,0
+4498466932714,0
+4498466933583,0
+4498460272371,0
+4498460274630,0
+4498466385034,0
+4498466384476,0
+4489122294714,0
+4489122292901,0
+4489122917910,0
+4489122916368,0
+4489134158508,0
+4489134159831,0
+4489146069309,0
+4489146069515,0
+4489147974452,0
+4489147978491,0
+4489123752491,0
+4489123751208,0
+4489192295218,0
+4489192297411,0
+4489188992686,0
+4489188996127,0
+4489139373744,0
+4489139371431,0
+4437344879634,0.53
+4437344878831,0.53
+4437359597681,0.57
+4437359595986,0.57
+4437399223362,0.57
+4437399225177,0.57
+4437377305467,0.57
+4437377306202,0.57
+4437334599301,0.54
+4437334592610,0.54
+4437395201530,0.57
+4437395203328,0.57
+4437358295347,0.57
+4437358291252,0.57
+4437366132760,0.57
+4437366135225,0.57
+4437394245583,0.6
+4437394248444,0.6
+49360872939543,0
+49360872932188,0
+49360862225578,0
+49360862225171,0
+49360869093299,0
+49360869098716,0
+49360816246208,0
+49360816244009,0
+49360874546693,0
+49360874544524,0
+49360832674210,0
+49360832673062,0
+49360891514169,0
+49360891512640,0
+49360888246624,0
+49360888245794,0
+49360855411410,0
+49360855413053,0
+49742859551406,0
+49742859551444,0
+49742854709972,0
+49742854702658,0
+49742897214648,0
+49742897211556,0
+49742857014892,0
+49742857016848,0
+49742856827208,0
+49742856822259,0
+49742815992350,0
+49742815997360,0
+49742814103347,0
+49742814102385,0
+49742838495131,0
+49742838496823,0
+49742882449737,0
+49742882448703,0
+49447853445990,0
+49447853444929,0
+4944782578214,0
+4944782577777,0
+49447842105998,0
+49447842108168,0
+49447858308367,0
+49447858305583,0
+49447880611201,0
+49447880617549,0
+49447856691426,0
+49447856699020,0
+49447823078787,0
+49447823077266,0
+49447899545575,0
+49447899548405,0
+49447868172776,0
+49447868177921,0
+496590999240,0
+496590996029,0
+496593191514,0
+496593193859,0
+496581467216,0
+496581469157,0
+496583768459,0
+496583765303,0
+496561666124,0
+496561662187,0
+496532681121,0
+496532688383,0
+496553885887,0
+496553883340,0
+49656276952,0
+49656273281,0
+496526121623,0
+496526121437,0
+49681160048192,0
+49681160043683,0
+49681162513508,0
+49681162519815,0
+4968112847761,0
+4968112845530,0
+49681130518681,0
+49681130516921,0
+49681140995334,0
+49681140997969,0
+4968114877881,0
+4968114878742,0
+4968113949654,0
+4968113949648,0
+49681143442795,0
+49681143448301,0
+49681155423964,0
+49681155421922,0
+616125705004,0.51
+616125701618,0.51
+616128935470,0.51
+616128932099,0.51
+616121602017,0.51
+616121605752,0.51
+616126071218,0.51
+616126078671,0.51
+616128808136,0.51
+616128807764,0.51
+616121458398,0.51
+616121459175,0.51
+616126352652,0.51
+616126359981,0.51
+616126582640,0.51
+616126586801,0.51
+616127648746,0.52
+616127647167,0.52
+616225837706,0
+616225838987,0
+616225845954,0
+616225841776,0
+616228023445,0
+616228023073,0
+616222085833,0
+616222085616,0
+616228786737,0
+616228787642,0
+616224791449,0
+616224799834,0
+616228449553,0
+616228444632,0
+616226875198,0
+616226873197,0
+616222575491,0
+616222576799,0
+616244597226,0.75
+616244591148,0.75
+616246453833,0.7
+616246451291,0.7
+616242669491,0.7
+616242664391,0.7
+616246629924,0.7
+616246621677,0.7
+616241771283,0.63
+616241775722,0.63
+616245931136,0.7
+616245934340,0.7
+616249701162,0.7
+616249703224,0.7
+616249933066,0.7
+616249938382,0.7
+616244447373,0.7
+616244447589,0.7
+615334131459,0
+615334138904,0
+615331562074,0
+615331562785,0
+615337537853,0
+615337535517,0
+615333134624,0
+615333132947,0
+615336661902,0
+615336661844,0
+615333547110,0
+615333547816,0
+615339404888,0
+615339406516,0
+615336642657,0
+615336642726,0
+615334116095,0
+615334113609,0
+617328426983,0
+617328424438,0
+617329736691,0
+617329732452,0
+617326093341,0
+617326097698,0
+617323862193,0
+617323862637,0
+617328977622,0
+617328979245,0
+617321072432,0
+617321072531,0
+617328671639,0
+617328674920,0
+617329543661,0
+617329546564,0
+617329958445,0
+617329955910,0
+649772683772,0
+649772682859,0
+649779322385,0
+649779325070,0
+649774828614,0
+649774822662,0
+649777296872,0
+649777293425,0
+649772078434,0
+649772078016,0
+649779504975,0
+649779502926,0
+649779084679,0
+649779088759,0
+649779342681,0
+649779343287,0
+649774997804,0
+649774994406,0
+649278044657,0
+649278043102,0
+649271186312,0
+649271184945,0
+649272502332,0
+649272507931,0
+649277477480,0
+649277478695,0
+649279119679,0
+649279114389,0
+649279267895,0
+649279262662,0
+649278317922,0
+649278318010,0
+649271497624,0
+649271493658,0
+649274863818,0
+649274862855,0
+646563036932,0
+646563036973,0
+646567365188,0
+646567368928,0
+646567115188,0
+646567117962,0
+646565591670,0
+646565599737,0
+646562578679,0
+646562578134,0
+646568025256,0
+646568026930,0
+646567389609,0
+646567384541,0
+646564394193,0
+646564392708,0
+646569848841,0
+646569842910,0
+646199929863,0
+646199928863,0
+646191819799,0
+646191816284,0
+646191745131,0
+646191746579,0
+646192156308,0
+646192152241,0
+646199353337,0
+646199356950,0
+646197535659,0
+646197531688,0
+646197352912,0
+646197352969,0
+646192628930,0
+646192622891,0
+646198679443,0
+646198673477,0
+644245159858,0
+644245152483,0
+644242396679,0
+644242397970,0
+644247486430,0
+644247488710,0
+644244263467,0
+644244266788,0
+644248941308,0
+644248949844,0
+644249506917,0
+644249501733,0
+644248136261,0
+644248134637,0
+644248273434,0
+644248273198,0
+644246324447,0
+644246323253,0
+81564716324,0.86
+81564718037,0.86
+81563856342,0.62
+81563851209,0.62
+81567642366,1.11
+81567649335,1.11
+81563694784,0.89
+81563695863,0.89
+81564137928,0.88
+81564134866,0.88
+81565958897,0.75
+81565957480,0.75
+81564358900,0.88
+81564357313,0.88
+81566734646,0.82
+81566737894,0.82
+81568909074,0.87
+81568908141,0.87
+81403015383,0.9
+81403015609,0.9
+81407314064,0.53
+81407313883,0.53
+81401811923,0.77
+81401811175,0.77
+81403193948,0.6
+81403198534,0.6
+81403861315,0.76
+81403865507,0.76
+81404671668,0.58
+81404675576,0.58
+81401704906,0.97
+81401709521,0.97
+81403631827,0.73
+81403635845,0.73
+81404257930,0.51
+81404258831,0.51
+81491462395,0
+81491467701,0
+81499053128,0
+81499059024,0
+81499876416,0
+81499873109,0
+81493406419,0
+81493403641,0
+81499893268,0
+81499892836,0
+81497052544,0
+81497055873,0
+81493324862,0
+81493322722,0
+81492909465,0
+81492903711,0
+81494588998,0
+81494583969,0
+81395247891,0.71
+81395249778,0.71
+81399597854,1.1
+81399597527,1.1
+81394113053,0.65
+81394111595,0.65
+81397489517,0.85
+81397488468,0.85
+81398237931,0.86
+81398237137,0.86
+81396465165,0.93
+81396462426,0.93
+81399399463,1.07
+81399395169,1.07
+81397929591,0.83
+81397926246,0.83
+81399483903,1.05
+81399489547,1.05
+81925762452,0.64
+81925763686,0.64
+81928935612,0.99
+81928931498,0.99
+81921264599,0.78
+81921268188,0.78
+81921776208,0.73
+81921775367,0.73
+81928692300,0.73
+81928698179,0.73
+81929225771,0.74
+81929222309,0.74
+81923703015,0.84
+81923705801,0.84
+81924154223,0.55
+81924157895,0.55
+81926889076,0.84
+81926889182,0.84
+823848368389,0.65
+823848368319,0.65
+823893708429,0.65
+823893704468,0.65
+823833313814,0.65
+823833315171,0.65
+823874117189,0.82
+823874115781,0.82
+823889692946,0.65
+823889699726,0.65
+823825639515,0.65
+823825639829,0.65
+823896941961,0.65
+823896943316,0.65
+823835907251,0.65
+823835903776,0.65
+823816376675,0.97
+823816375649,0.97
+822525736542,0.59
+822525731617,0.59
+822550528650,0.75
+822550528576,0.75
+822597434217,0.59
+822597432998,0.59
+822568975562,0.59
+822568971675,0.59
+822521411390,0.59
+822521418132,0.59
+822574449157,0.59
+822574442040,0.59
+822551274186,0.59
+822551274547,0.59
+822519707354,0.59
+822519705531,0.59
+822560644758,0.59
+822560641541,0.59
+822348471172,0.99
+822348476302,0.99
+822390915862,0.99
+822390914640,0.99
+822318266188,0.99
+822318268992,0.99
+822351305864,0.99
+822351303716,0.99
+822329055960,0.68
+822329055518,0.68
+822374233690,0.99
+822374234268,0.99
+822384825596,1.12
+822384824209,1.12
+822343934820,0.86
+822343939972,0.86
+822314525929,0.99
+822314525041,0.99
+822383132397,0.72
+822383133582,0.72
+822349224733,0.99
+822349227502,0.99
+822310946405,0.99
+822310942235,0.99
+822380977975,0.99
+822380973670,0.99
+822335403746,0.99
+822335408326,0.99
+822334887958,0.99
+822334885491,0.99
+822342281891,1.1
+822342281957,1.1
+822367564941,0.96
+822367567478,0.96
+822387458357,0.79
+822387452192,0.79
+825837298861,0.9
+825837294919,0.9
+825890991998,0.9
+825890995621,0.9
+825841719749,0.92
+825841717582,0.92
+825881421124,0.9
+825881424138,0.9
+825819095596,0.9
+825819094751,0.9
+825874918402,0.9
+825874919308,0.9
+825882907486,0.9
+825882904427,0.9
+825829869201,0.9
+825829865095,0.9
+825885161916,0.9
+825885168716,0.9
+8614298961866,1.08
+8614298965217,1.08
+8614280799709,1.08
+8614280797846,1.08
+8614294951225,1.08
+8614294957700,1.08
+8614278649247,1.08
+8614278648584,1.08
+8614261512206,1.08
+8614261519259,1.08
+8614238832097,1.08
+8614238837918,1.08
+8614214517239,1.27
+8614214516705,1.27
+8614283741520,0.96
+8614283746811,0.96
+8614293181855,1.1
+8614293185246,1.1
+8617970419619,0.71
+8617970415481,0.71
+8617932857695,0.71
+8617932859345,0.71
+8617938718539,0.71
+8617938717099,0.71
+8617952882313,0.71
+8617952889539,0.71
+8617966611943,0.71
+8617966619379,0.71
+8617986377384,0.71
+8617986377219,0.71
+8617934188662,0.52
+8617934184528,0.52
+8617919349301,0.71
+8617919342482,0.71
+8617970914336,0.71
+8617970918323,0.71
+8615410157432,0.9
+8615410153315,0.9
+8615426278991,0.9
+8615426277608,0.9
+8615459721448,0.9
+8615459726138,0.9
+8615429025244,0.9
+8615429028467,0.9
+8615423184301,0.9
+8615423186410,0.9
+8615443666233,0.9
+8615443665558,0.9
+8615412231524,0.9
+8615412239416,0.9
+8615447896399,0.9
+8615447893391,0.9
+8615468186154,0.9
+8615468189980,0.9
+8614259432904,1.08
+8614259436010,1.08
+8614280959386,1.08
+8614280953007,1.08
+8614259068059,1.08
+8614259064660,1.08
+8614224839802,1.06
+8614224838503,1.06
+8614258136211,0.94
+8614258133346,0.94
+8614245916468,1.08
+8614245918236,1.08
+8614270246385,1.08
+8614270249780,1.08
+8614225567665,1.08
+8614225561236,1.08
+8614270202819,1.08
+8614270209836,1.08
+8618854991786,0.64
+8618854997938,0.64
+8618878178052,0.64
+8618878179482,0.64
+8618855392388,0.64
+8618855397493,0.64
+8618822431423,0.64
+8618822431530,0.64
+8618830928642,0.64
+8618830928053,0.64
+8618821922019,0.64
+8618821925022,0.64
+8618844806156,0.64
+8618844808710,0.64
+8618874727473,0.64
+8618874728730,0.64
+8618862467000,0.64
+8618862468872,0.64
